row_index,model,fluency_original,code_mixing_naturalness_original,hindi_grammar_original,prompt_adherence_original,spelling_consistency_original,overall_original,fluency_perturbed,code_mixing_naturalness_perturbed,hindi_grammar_perturbed,prompt_adherence_perturbed,spelling_consistency_perturbed,overall_perturbed
324,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,5.0,4.0
324,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0
324,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
325,HingGPT,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
325,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
325,Qwen2.5-3B,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0
325,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
326,HingGPT,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
326,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
326,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
326,Qwen2.5-7B,3.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,1.0,2.0,5.0,2.0
327,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0
327,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,5.0,4.0
327,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0
327,Qwen2.5-7B,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0
328,HingGPT,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
328,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
328,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
328,Qwen2.5-7B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
329,HingGPT,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0
329,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0
329,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
329,Qwen2.5-7B,3.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0
330,HingGPT,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
330,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0
330,Qwen2.5-3B,3.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0
330,Qwen2.5-7B,4.0,4.0,3.0,5.0,5.0,4.0,,,,,,
331,HingGPT,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0
331,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0
331,Qwen2.5-3B,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0
331,Qwen2.5-7B,4.0,3.0,3.0,4.0,5.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0
332,HingGPT,3.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0
332,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0
332,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0
332,Qwen2.5-7B,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0
333,HingGPT,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0
333,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0
333,Qwen2.5-3B,3.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
333,Qwen2.5-7B,3.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,3.0,5.0,2.0
334,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0
334,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0
334,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
334,Qwen2.5-7B,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
335,HingGPT,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0
335,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
335,Qwen2.5-3B,3.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,3.0,3.0
335,Qwen2.5-7B,3.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,1.0,2.0,5.0,2.0
336,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
336,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
336,Qwen2.5-3B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0
336,Qwen2.5-7B,3.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0
337,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0
337,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,5.0,5.0,4.0
337,Qwen2.5-3B,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
337,Qwen2.5-7B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0
338,HingGPT,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
338,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,4.0
338,Qwen2.5-3B,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
338,Qwen2.5-7B,3.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
339,HingGPT,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0
339,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
339,Qwen2.5-3B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
339,Qwen2.5-7B,3.0,3.0,2.0,2.0,5.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0
340,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0
340,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0
340,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
340,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0
341,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
341,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,3.0,3.0
341,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
341,Qwen2.5-7B,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
342,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
342,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0
342,Qwen2.5-3B,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
342,Qwen2.5-7B,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0
343,HingGPT,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
343,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,3.0
343,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
343,Qwen2.5-7B,3.0,4.0,2.0,3.0,5.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0
344,HingGPT,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0
344,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,5.0,4.0
344,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0
344,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0
345,HingGPT,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0
345,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0
345,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
345,Qwen2.5-7B,3.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0
346,HingGPT,3.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0
346,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,5.0,4.0
346,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
346,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,5.0,3.0
347,HingGPT,3.0,2.0,2.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
347,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
347,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,5.0,2.0
347,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,3.0,5.0,3.0
348,HingGPT,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
348,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0
348,Qwen2.5-3B,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,4.0
348,Qwen2.5-7B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0
349,HingGPT,2.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0
349,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0
349,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
349,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
350,HingGPT,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0
350,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0
350,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
350,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
351,HingGPT,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0
351,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0
351,Qwen2.5-3B,3.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0
351,Qwen2.5-7B,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0
352,HingGPT,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0
352,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,2.0
352,Qwen2.5-3B,3.0,3.0,2.0,1.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0
352,Qwen2.5-7B,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0
353,HingGPT,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0
353,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
353,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
353,Qwen2.5-7B,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0
354,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
354,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
354,Qwen2.5-3B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
354,Qwen2.5-7B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
355,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
355,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
355,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
355,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0
356,HingGPT,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0
356,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0
356,Qwen2.5-3B,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0
356,Qwen2.5-7B,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0
357,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
357,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
357,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
357,Qwen2.5-7B,3.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0
358,HingGPT,3.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
358,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
358,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
358,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
359,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0
359,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0
359,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0
359,Qwen2.5-7B,4.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,2.0,5.0,5.0,3.0
360,HingGPT,3.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0
360,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0
360,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
360,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
361,HingGPT,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0
361,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
361,Qwen2.5-3B,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0
361,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,5.0,3.0
362,HingGPT,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0
362,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
362,Qwen2.5-3B,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
362,Qwen2.5-7B,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
363,HingGPT,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0
363,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0
363,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
363,Qwen2.5-7B,4.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0
364,HingGPT,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0
364,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0
364,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0
364,Qwen2.5-7B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
365,HingGPT,2.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0
365,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0
365,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
365,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
366,HingGPT,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0
366,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0
366,Qwen2.5-3B,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0
366,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
367,HingGPT,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0
367,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
367,Qwen2.5-3B,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0
367,Qwen2.5-7B,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,3.0
368,HingGPT,4.0,5.0,3.0,5.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0
368,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,1.0,3.0
368,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0
368,Qwen2.5-7B,4.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0
369,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0
369,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0
369,Qwen2.5-3B,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0
369,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
370,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0
370,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
370,Qwen2.5-3B,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
370,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
371,HingGPT,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0
371,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0
371,Qwen2.5-3B,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
371,Qwen2.5-7B,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
372,HingGPT,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0
372,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0
372,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,,,,,,
372,Qwen2.5-7B,3.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0
373,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0
373,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0
373,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
373,Qwen2.5-7B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,1.0,3.0,5.0,3.0
374,HingGPT,4.0,5.0,3.0,5.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0
374,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
374,Qwen2.5-3B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0
374,Qwen2.5-7B,3.0,4.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0
375,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
375,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,5.0,3.0
375,Qwen2.5-3B,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0
375,Qwen2.5-7B,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
376,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
376,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
376,Qwen2.5-3B,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0
376,Qwen2.5-7B,3.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0
377,HingGPT,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
377,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,3.0
377,Qwen2.5-3B,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
377,Qwen2.5-7B,3.0,3.0,2.0,1.0,5.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0
378,HingGPT,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
378,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,5.0,3.0
378,Qwen2.5-3B,3.0,3.0,2.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0
378,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0
379,HingGPT,3.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0
379,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
379,Qwen2.5-3B,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
379,Qwen2.5-7B,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0
380,HingGPT,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
380,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0
380,Qwen2.5-3B,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0
380,Qwen2.5-7B,3.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0
381,HingGPT,4.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0
381,Phi-3.5-mini,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,3.0,4.0
381,Qwen2.5-3B,3.0,4.0,2.0,3.0,5.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0
381,Qwen2.5-7B,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0
382,HingGPT,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0
