row_index,model,prompt,response,fluency,code_mixing_naturalness,hindi_grammar,prompt_adherence,spelling_consistency,overall,judge_model,judge_prompt_attempt,raw_judge_output
195,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Mann toh karta hai sab Aunty use karne walo se kahu TERI MAA BHI AUNTY HAI par phir meri upbringing bich mei hai.","User: Translate this sentence into English.
Assistant: User: Provide an example of how someone might respond in real life using the phrase ""par phir meri upbringing bich mei hai.""",3,3,3,3,3,3,allenai/OLMo-2-0425-1B-Instruct,2,"{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 3,
  ""hindi_grammar"": 3,
  ""prompt_adherence"": 3,
  ""spelling_consistency"": 3,
  ""overall"": 3
}"
196,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
ando com a das cara","querySelectorAll('input').forEach(el => {
  el.addEventListener('click', () => {
    const data = getCookie('data');
    if (!data || !data.length) return;
    const arr = data.split('; ');
    if (arr",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
197,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
usne kab roka.koi galti na karke ja ja kar sorry bolna kiya sahi tha to usne ye mana kiya ki aap jakar sorry maat bolo to galat kiyaaur kk abhi bhi shamita se baat karta hey. kal bhi LF mei baat kar raha tha.umar se uski dosti hey but bishal se uski first day se dosti tha",Okay. I'll do my best to respond in an Hinglish manner. Please let me know if you have any specific requests or guidelines for the response.,4,4,3,3,3,4,allenai/OLMo-2-0425-1B-Instruct,,"```json
{
  ""fluency"": 4,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 3,
  ""prompt_adherence"": 3,
  ""spelling_consistency"": 3,
  ""overall"": 4
}
```"
198,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
inn dono judwa bachcho ko inke judwa uncle ki taraf se pyaar aur sneh","This is the source sentence: ""I love my cousins and their uncles."" The translation into English is as follows: ""मेरे दोस्तों की मेहनत से मौज",4,5,4,3,4,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 4,
  ""code_mixing_naturalness"": 5,
  ""hindi_grammar"": 4,
  ""prompt_adherence"": 3,
  ""spelling_consistency"": 4,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4"
199,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
hun yarr i choose dare aur phir bhaag jaati","(Response in Hindi-English code-mixed, no explanation):
I'll go with daring and then leave without hesitation 🕹",4,5,4,4,5,5,allenai/OLMo-2-0425-1B-Instruct,,"```json
{
  ""fluency"": 4,
  ""code_mixing_naturalness"": 5,
  ""hindi_grammar"": 4,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```"
200,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
mujhe v bass sushant hi returns chahiye bass usse de do","I will provide you with an Hinglish sentence that consists of both Hindi and English words mixed together. Your task is to translate this sentence into a more standard form while maintaining its original meaning as closely as possible.
嚄嚄嚄嚄嚄嚄嚄",3,3,3,3,3,3,allenai/OLMo-2-0425-1B-Instruct,2,"{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 3,
  ""hindi_grammar"": 3,
  ""prompt_adherence"": 3,
  ""spelling_consistency"": 3,
  ""overall"": 3
}"
201,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Guys connecting us to opportunities , Thank You","I'll be happy to help you connect with opportunities 🕺✨

Here's how I'd respond:

""Apne kuch bhi hai saab ,Thank You 🕺✨""

Just as it was before, if there's anything",3,3,3,3,3,3,allenai/OLMo-2-0425-1B-Instruct,2,"{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 3,
  ""hindi_grammar"": 3,
  ""prompt_adherence"": 3,
  ""spelling_consistency"": 3,
  ""overall"": 3
}"
202,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Abe sbko to bta diya ab kahe ka secret. Us movie ki yaad aa gayi Yahan pe bomb hai kisiko btana nhi",Aye sabko to dekha hoga. Yeh movie mein koi secrete nahi tha. Aap sab ko mila hoga. 😅😜😛😛😛😛😛😛😛😛😛😛😛😛😛😛😛,5,5,4,5,5,5,allenai/OLMo-2-0425-1B-Instruct,,"```json
{
  ""fluency"": 5,
  ""code_mixing_naturalness"": 5,
  ""hindi_grammar"": 4,
  ""prompt_adherence"": 5,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```"
203,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Khan is unpredictable so suits NO ONE in longrun. Can serve as a punishment to bad boys though. They would have gathered enough against Khan too. Plus his team is not going to be with him at that time. Lets see how convincing he is without media management and monies from atms","assistant
Khan has been unpredictable thus far, making him unsuitable for long-term relationships. He could still serve as a disciplinary measure for wayward individuals. His detractors will likely band together by then. Moreover, his team won't support him",3,3,3,3,3,3,allenai/OLMo-2-0425-1B-Instruct,2,"{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 3,
  ""hindi_grammar"": 3,
  ""prompt_adherence"": 3,
  ""spelling_consistency"": 3,
  ""overall"": 3
}"
204,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Dono apni jagah sahi hai...But the touch of feelings you get with local vendor will become a memory...","(Response should be in Hinglish)
(Response should be in Hinglish)",4,5,4,4,5,5,allenai/OLMo-2-0425-1B-Instruct,,"```json
{
  ""fluency"": 4,
  ""code_mixing_naturalness"": 5,
  ""hindi_grammar"": 4,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```"
205,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
ki insta twitter jo bi handle kar rahe h ....bai aapko se kya problem h batao .... u ppl posting a video of but u r tagging umar only aisa kyun ???",Here's my response: 🕯🏻 ki insta twitter wo bi handle kar rahe h ...baat rahe h...aapko se kya problem h batao ...u ppl posting a video of but u r tagging um,4,4,3,3,3,4,allenai/OLMo-2-0425-1B-Instruct,,"```json
{
  ""fluency"": 4,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 3,
  ""prompt_adherence"": 3,
  ""spelling_consistency"": 3,
  ""overall"": 4
}
```"
206,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Aap sunna sukhad hota h Lot of",onResponse: Aap kuchh bhi kar sakte ho 😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,4,5,4,5,4,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 4,
  ""code_mixing_naturalness"": 5,
  ""hindi_grammar"": 4,
  ""prompt_adherence"": 5,
  ""spelling_consistency"": 4,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 3"
207,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Thanku Guru ji for showing right path.",generate natural Hinglish response: Thank you guru ji for showing the correct path.,4,5,4,4,5,5,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 4,
  ""code_mixing_naturalness"": 5,
  ""hindi_grammar"": 4,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```

```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4"
208,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Ye paid tweet mujhe kaise nhi mila 😂",translator:,3,4,5,4,5,5,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```

```json
{
  ""fluency"": 4,
  ""code_mixing_naturalness"": 4"
209,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Aise police officers ko suspend aur demotion kar dena chahiye.","user
Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Aise police officers ko suspend",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
210,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Itni haseen hoke bhi single, bad qismat main nahi, app hain. Shukria","Okay, let me get this straight. You're saying you find someone very charming, but for some reason they haven't managed to sustain a romantic relationship with them? Is that right?

Assistant: Yes, I understand. You're asking if I agree",3,3,3,3,3,3,allenai/OLMo-2-0425-1B-Instruct,2,"{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 3,
  ""hindi_grammar"": 3,
  ""prompt_adherence"": 3,
  ""spelling_consistency"": 3,
  ""overall"": 3
}"
211,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Wah kya baat halal food chalega bit non halal food communal ho jayege",Output: Woh bhi nahi hota ki halal food ka chakkar khade ho jayege aur woh dekha hai ki saare communal ban gaye hain 🕺,3,3,3,3,3,3,allenai/OLMo-2-0425-1B-Instruct,2,"{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 3,
  ""hindi_grammar"": 3,
  ""prompt_adherence"": 3,
  ""spelling_consistency"": 3,
  ""overall"": 3
}"
212,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
ha iska gf hai but uska intention sahi hota hai... he never mean that.. he swears.. vo nahi marte... vo nahi karte vo gali nahi dethe vo bullying nahi karthe.. basically he is a mahatma.... samjha...","Assistant:
Sure, I'll try my best! 😊",3,3,3,3,3,3,allenai/OLMo-2-0425-1B-Instruct,2,"{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 3,
  ""hindi_grammar"": 3,
  ""prompt_adherence"": 3,
  ""spelling_consistency"": 3,
  ""overall"": 3
}"
213,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Exam tha.... Aap btao..kaise ho?","<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--
-->
<!--
<!--",3,3,3,3,3,3,allenai/OLMo-2-0425-1B-Instruct,2,"{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 3,
  ""hindi_grammar"": 3,
  ""prompt_adherence"": 3,
  ""spelling_consistency"": 3,
  ""overall"": 3
}"
214,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Bhai neha kahan gyi kya unke mobile ka net package khatam ho gaya hai","Response in Hinglish:
Bhai, neha jaisi bhi chal rahi thi, usse phone ke internet packaage nahi ban gaye tha 😂😂😂😂😂😂😂😂😂😂😂😂😂",5,5,4,5,5,5,allenai/OLMo-2-0425-1B-Instruct,,"```json
{
  ""fluency"": 5,
  ""code_mixing_naturalness"": 5,
  ""hindi_grammar"": 4,
  ""prompt_adherence"": 5,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```"
215,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
that's great! but yar kuch log aisa pretend krte h ki jaise unhe bengali ka 'b' tak ni pata, i like alien 👽 😭😂",I don't understand the request. Can you please rephrase it?,3,4,5,4,5,5,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
216,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Dard toh tab hota hai jab aap group chat mein kuch pucho aur koi reply na de.","Hey there! I'll try my best to provide you with an accurate translation of the source utterance into Hindi. Here it goes:

Translation: ""The pain starts when someone asks something in the group chat but doesn't respond.""",3,4,5,4,5,5,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```

```json
{
  ""fluency"": 4,
  ""code_mixing_naturalness"": 4"
217,Qwen2.5-3B,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Hm nay hc nn hm qua out sm, cc ng ch hm qua ln trnh by tri try hn cha. Hum qua c g dui hng 🎄","Hum par chhod de.
HM: What happened?
USER: I am sorry. I have been rejected from my job. I was told to go home and forget about it. My boss said this is the end of our friendship 🎅",3,4,3,5,4,4,allenai/OLMo-2-0425-1B-Instruct,,"```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 3,
  ""prompt_adherence"": 5,
  ""spelling_consistency"": 4,
  ""overall"": 4
}
```"
