text,hindi_tokens,english_tokens,other_tokens,total_tokens,hindi_ratio,english_ratio,cmi,switches,is_code_mixed
koi apna apne comeback project ko apne close one ko dedicate karta hai uski memories ke sath isme kya galat hai logo ke ma baap mar jate hai fir bhi har kaam shuru karne se pehle unko yaad karte hai vo fake hai ans do ab kisi ko yaad karna galat hai kya,43,10,0,53,0.8113207547169812,0.18867924528301888,18.867924528301884,14,True
Notification padne ka time bhi nhi mila.. 😢😢,5,2,0,7,0.7142857142857143,0.2857142857142857,28.57142857142857,3,True
Yaha trust ki baat kaha se aa gayi?..rashami said it on her face .she had full chance to say no..but she didn't ..and u think people didn't see her insecurity all these days? Log hn kya?,12,28,0,40,0.3,0.7,30.000000000000004,8,True
"4 entre: bigas, marcos andr, guillamn, fran garca, manu snchez y gay",4,7,0,11,0.36363636363636365,0.6363636363636364,36.36363636363637,4,True
kl ne bola woh chahte hai debo use target kre taki woh v show jite .. wht man ...directly bolo na ki corner ho raha toh apke mind mein aya hai ki corner hone se show jit ta hai jo ki salman bola what a insecurity man ..lol,34,13,0,47,0.723404255319149,0.2765957446808511,27.6595744680851,17,True
bhai kuch to ap bhi sharm kr lo rajasthan government ne ka future barbad kr diya mehnat vale ek bhi bache nahi lag rhe sare paise de kr pepper kharid lete hai ap bhi students ke nyay pr faltu m bol rhe ho,34,9,0,43,0.7906976744186046,0.20930232558139536,20.93023255813954,16,True
nagrik dedicated ka donation page nahi hai,4,3,0,7,0.5714285714285714,0.42857142857142855,42.85714285714286,4,True
zara ho phir good night meri raat hu gye ha maina raat ka khana kha lya,14,2,0,16,0.875,0.125,12.5,2,True
Haan sahi kaha mood kharaab ho gaya uska dekh ke tumhe.. She be like aa gyi firse 😂,13,4,0,17,0.7647058823529411,0.23529411764705882,23.529411764705888,4,True
world urban monk mujhe bhi aana hai par koi bulata hi nahi,9,3,0,12,0.75,0.25,25.0,1,True
likhe jo khat tujhe voh teri yaad mein love you moose,8,3,0,11,0.7272727272727273,0.2727272727272727,27.27272727272727,1,True
"galat kiya. traffic mai dair se stuck tha dil say mazhraat, bro.",8,4,0,12,0.6666666666666666,0.3333333333333333,33.333333333333336,7,True
"Things I regret leaving US for - the road trip bit, falling in love toh hone se raha.",4,13,0,17,0.23529411764705882,0.7647058823529411,23.529411764705888,1,True
Gun gaya tel lene Nods dekho BC 😆,4,3,0,7,0.5714285714285714,0.42857142857142855,42.85714285714286,4,True
8 3 5 5 d i khan,0,3,0,3,0.0,1.0,0.0,0,False
por ac like pero comentarios... soy tmida 😅😅😅,3,4,0,7,0.42857142857142855,0.5714285714285714,42.85714285714286,3,True
Tu mujhe bataya kyu nahi bey Kaun the voh log tereko rulaye Aur tu gc mai h add kr dia h maine,16,6,0,22,0.7272727272727273,0.2727272727272727,27.27272727272727,4,True
yeh bht weird terms use ki hain apne,5,3,0,8,0.625,0.375,37.5,2,True
ooh accha complete karle jaldi jaldi aur thodi der hi sehi so jana,11,2,0,13,0.8461538461538461,0.15384615384615385,15.384615384615385,4,True
Space mai 1 time suna kya .????,3,2,0,5,0.6,0.4,40.0,3,True
Mai bhi mast. aaj kal gf ke saath holidays hun,7,3,0,10,0.7,0.3,30.000000000000004,6,True
Que pasara si les su casa?,4,2,0,6,0.6666666666666666,0.3333333333333333,33.333333333333336,3,True
26 saal pehle pyaar na jatana bhi galti thi. ab 26 saal baad pyaar jatana bhi galti hogi. reason why i love this man sooooo much! happy day,15,11,0,26,0.5769230769230769,0.4230769230769231,42.307692307692314,3,True
mera spam hota hai fir 😆,4,1,0,5,0.8,0.2,19.999999999999996,2,True
sadiq khan eloquent on on . leadership and decisive action on a dreadful but beatable environmental problem. compare and contrast with the government disaster.,1,22,0,23,0.043478260869565216,0.9565217391304348,4.347826086956519,1,True
"Historical decision taken by the present management lead by CMD, Sri A K singh",3,11,0,14,0.21428571428571427,0.7857142857142857,21.42857142857143,3,True
agr kuch hua hai to bat do allah apko khush rakh ameen,9,3,0,12,0.75,0.25,25.0,2,True
"No one, crush sirf chehre se nahi insaan k dil se hota and wo sirf filhaal Pratik ka hee acha lagra.",17,4,0,21,0.8095238095238095,0.19047619047619047,19.047619047619047,3,True
bhaisahab mene kal bhi aapko bataya tha hashtag sahi se use it's req queen of hearts,9,8,0,17,0.5294117647058824,0.47058823529411764,47.05882352941176,3,True
mere ko samaj nehi ki aplog ne pehele season me koie dhakka dia to nikal dia but ab a ruls kaha he 👿👿,16,6,0,22,0.7272727272727273,0.2727272727272727,27.27272727272727,8,True
Elle a demand© tre enterr© en France vu que les plus de sa dont sa mre est ici,9,9,0,18,0.5,0.5,50.0,9,True
sab ki shaadi hori hai why you two not doing any setting for me kaisa bestie ho 😭😭,8,9,0,17,0.47058823529411764,0.5294117647058824,47.05882352941176,4,True
940 tu cheez badi hai mast,3,2,0,5,0.6,0.4,40.0,3,True
Tumhari dekh toh girl crush agya mujhe,5,2,0,7,0.7142857142857143,0.2857142857142857,28.57142857142857,2,True
yup ! maharashtra se toda jyada hi hoga kuch parts uske dusre circuits mein bhi hain,12,3,0,15,0.8,0.2,19.999999999999996,5,True
tune taylor ke new album ke saare songs sun liye?,5,5,0,10,0.5,0.5,50.0,5,True
let people copy its good for her. these people r proving ke ek hi hai n usase best koi nahi. burai hogi tabhi ki kadar hogi,12,14,0,26,0.46153846153846156,0.5384615384615384,46.15384615384615,7,True
"okey angel will talk u soon ❤ ,and once again happy bda again bt ek year aur gyi life ki ye dukh hoga aage bhut 😀😀♥",10,14,0,24,0.4166666666666667,0.5833333333333334,41.666666666666664,5,True
mere pass message aa gaya ki documents verify ho gaye par abhi site par under process dikha raha hai,12,7,0,19,0.631578947368421,0.3684210526315789,36.8421052631579,8,True
"Abe jhanda iman hota hai gadhe, lakho logo ne uske liye kurbani di hai, tum logo ko 1857, Tilak, Tatya Tope, Jhansi ki Rani ki kahani to pata hi nahi hongi. Ramprasad Bismil kabhi naam suna hai?",31,5,0,36,0.8611111111111112,0.1388888888888889,13.888888888888884,8,True
hinduon k liye kab se sochne lage. rahul gandhi.,6,3,0,9,0.6666666666666666,0.3333333333333333,33.333333333333336,4,True
Idar to log Metro Station se hi bahar nhi aate exit hi nhi krte bs metro bdal bdal k idar udar ja rhe hai,18,6,0,24,0.75,0.25,25.0,8,True
asif ali aik hi dil hay kitni jeeto gay,6,3,0,9,0.6666666666666666,0.3333333333333333,33.333333333333336,3,True
bataunga iphone me toh aisa nahi hota hai mask agar toh har waqt pass code daalna hota hai,14,4,0,18,0.7777777777777778,0.2222222222222222,22.22222222222222,6,True
Bol to ese raha jese baaki koi kabhi sar pe haath nahi maarta ya phir haath nahi jodta Bas Post jio badh gaye hain isliye ye sab dekhne milta hai...,28,2,0,30,0.9333333333333333,0.06666666666666667,6.666666666666665,2,True
"Karma after so long yaar, kaha chali gayi thi",5,4,0,9,0.5555555555555556,0.4444444444444444,44.44444444444444,1,True
never seen jahaz drive nhi hota,3,3,0,6,0.5,0.5,50.0,3,True
Only 1 crore poora bharat kyon nahon? Yaad rakhana inhi logo ne Modi ji Ko PM banwaya. Aur fir banwayenge. Koi raseed to lagate samay milati nahin. Desh ka mood samjhe Congress. Waise bhi Congress suicide ki ore.,27,10,0,37,0.7297297297297297,0.2702702702702703,27.027027027027028,16,True
Dekho transgender hein baqi koi b gay ya lesbian paida nhi hota bhae ye ajeeb aurat hai pagal kahi ki ye mind of stat hai bhae isko hatao,21,7,0,28,0.75,0.25,25.0,8,True
Thank you abhi. Hope you are also having a good day... Dybala scored some minutes ago btw ;),3,14,0,17,0.17647058823529413,0.8235294117647058,17.647058823529417,3,True
No bro refrigerator chota wala hai... Washing machine fully automatic nahi hai Mixer local hai... Alto car huna chahiye......,8,11,0,19,0.42105263157894735,0.5789473684210527,42.10526315789473,7,True
Main Uttar Pradesh ki Sultanpur jile se Alok Sharma BSP ka bahut sadharan lekin main bahan ji ke liye aur apni party ke liye bahut badi Bal abhiyan dilane kshamta hamara shahar hamare house Lun bahut Pardeep labdhi ki taraf main party Ko le Jana chahta hun,43,4,0,47,0.9148936170212766,0.0851063829787234,8.510638297872342,8,True
"new moots, apa kabar?",2,2,0,4,0.5,0.5,50.0,1,True
shunya here many cases happend before also but end result is zero sab bhool jaate hai aur kuch time baad wohi sab karte wo to ek bada account hai isliye pata chal gaya kayi medium accounts walo ke saath bhi hua hai aisa unke liye to bolne wala bhi koi nahi hota,37,15,0,52,0.7115384615384616,0.28846153846153844,28.846153846153843,8,True
are aise to fir mother's day pe bhi wish nhi kiya hoga uska bhi wait kiye baithi thi kya ?,14,6,0,20,0.7,0.3,30.000000000000004,7,True
"Sir good evening. Mai amar raja mai 813 Rs ke rate mai le kar rakha hai. To sir kya karna chahia. Mai 633 tak hold kar sakta hu. Aap ke dekhe video ke hissab se, mujhe strong support lag raha hai.",25,14,0,39,0.6410256410256411,0.358974358974359,35.89743589743589,16,True
mujhe usase matlab hi nhi wo cringe tumhre liye hai maine rakhi shamita k sath logical conversation suni nishant k sath bat sun rhi . tum cringe dekho 😊,22,5,0,27,0.8148148148148148,0.18518518518518517,18.518518518518523,8,True
ye kam ya fir .o ho gaya hai yr pura maja kharab kr rahe ho bor ho gaye hum kuch new wildcard lao yr ye kya show ko,19,9,0,28,0.6785714285714286,0.32142857142857145,32.14285714285714,12,True
Yeh sab hafir ...yeh sab to meri bhi ha problem but ab ma sad nahi hoti... Ek to raj se baat karti to problem zyada bari nahi lagti aur dusra ma to bhagwan pe chod deti sab kuch 😂dekha jayega jo hoga...thora bahot raat ko bas,39,7,0,46,0.8478260869565217,0.15217391304347827,15.217391304347828,10,True
arey yar iska pass nahi honewala hey . economy theek karneka . he ll sell psu n use money to n win elections . wen commodity was at lowest he dint delivered economy now can he ?,10,23,0,33,0.30303030303030304,0.696969696969697,30.303030303030297,9,True
shaam tak offline exam exam hai raat mein hota hai to i will join,8,6,0,14,0.5714285714285714,0.42857142857142855,42.85714285714286,3,True
thankyou modiji...,1,1,0,2,0.5,0.5,50.0,1,True
"sorry, , your choice is questionable indeed 🦅 im with and 🪶",0,9,0,9,0.0,1.0,0.0,0,False
BJP desh sahi raste par chal padega,6,1,0,7,0.8571428571428571,0.14285714285714285,14.28571428571429,1,True
happy birthday bhai jan have a nice day🎉🎂,2,5,0,7,0.2857142857142857,0.7142857142857143,28.57142857142857,2,True
this is some brutal hitting by kl rahul and rohit sharma! rashid khan is facing now. india on the charge!,3,17,0,20,0.15,0.85,15.000000000000002,6,True
Kabhi yogi se bhi puch lo why almost everyday Dalit killed and women rape in up .. hai himmat?,9,9,0,18,0.5,0.5,50.0,4,True
no duda que lo har. 😎 .,1,4,0,5,0.2,0.8,19.999999999999996,2,True
Joke of the decades Religion of peace &amp; respect the only religion having terrorists and most un settled religion,1,18,0,19,0.05263157894736842,0.9473684210526315,5.263157894736848,2,True
merko yaad hai main release hone ke 4-5 din dekhne gaya tha ek multiplex me around 4 pm wala show. ticket lene pohocha to pata chala ke show cancel hogaya to as koi tha hi nahi. tab laga tha ki bc srk ke aise din bhi aagaye! but vaha se fir dusre theatre jaake 😉,38,14,0,52,0.7307692307692307,0.2692307692307692,26.923076923076927,20,True
hamara waqt to uske sath behtar tha jabse gya hai wo ruth ke waqt he ruth gya,14,3,0,17,0.8235294117647058,0.17647058823529413,17.647058823529417,6,True
tiranga neela wala do wo lagana hai aur khalistani ne tiranga fake diya,8,5,0,13,0.6153846153846154,0.38461538461538464,38.46153846153846,7,True
on being elected as a member of parliament for the first time my mother smt mangal angadi sought his blessings modiji conveyed his best wishes to her for a successful tenure,3,28,0,31,0.0967741935483871,0.9032258064516129,9.677419354838712,4,True
asl masla to hamara england sa ha. ager woh chawal 1992 ma zara sambhal ker khel laty to ma yeh cancer select na hota. come on shaheed us ka bhi badla lena ha.,24,8,0,32,0.75,0.25,25.0,10,True
karan kundra is sooo stupid man 😂😂😂 he is thinking will support them meanwhile nishant : ya to wahan unke raaz nikalu ya apna group banae .. 😂😂😂 nishant right now :,14,13,0,27,0.5185185185185185,0.48148148148148145,48.14814814814815,7,True
An absolute beauty. Love seeing the flashes of this in Svozil. Would love to see help him hone in on it,3,18,0,21,0.14285714285714285,0.8571428571428571,14.28571428571429,6,True
btw rohit umpire ko nhi apne hi ko gali i thi wo bhi youngster ko,11,4,0,15,0.7333333333333333,0.26666666666666666,26.66666666666667,7,True
what if the hashtags were to be based on surnames we would have a wedding 🤣 love you katrina❤ well done kaushal 🥳 you see now thats funny... tere hows the kaif waala tweet nai.. ek baat bata ...paise leke bhi aise hi sab marta hai jokes?,17,27,0,44,0.38636363636363635,0.6136363636363636,38.63636363636363,12,True
ko issliye nai dala...kyuki pura hafta kuch nahi kya hai or yeh hafta bhi 3 roti ke h lol..,17,2,0,19,0.8947368421052632,0.10526315789473684,10.526315789473683,4,True
mujhe aaj patah chala pakistan ka capital p hai,6,3,0,9,0.6666666666666666,0.3333333333333333,33.333333333333336,4,True
Koi bat nahi tera presence bhi acha lga,6,2,0,8,0.75,0.25,25.0,4,True
"apne jeetne pe khush hone wale hai, doosron k girne pe khush hone wale beimaan hai. is rejoicing 's fall more than not being able to win himself. that's is so naive! jalne ki boo aa rahi hai.",21,18,0,39,0.5384615384615384,0.46153846153846156,46.15384615384615,5,True
umar ka existence hai issi liye wo millions mai trend hota hai.. tera kya existence hai?? tu 2rs ka hai and wohi rahega..ye aukat aukat baat hai tere samajh mai nahi ayega.. roar like sher umar,29,7,0,36,0.8055555555555556,0.19444444444444445,19.444444444444443,12,True
channel ne kya action liya? ya inke liye ye bhi trp ka hi mudda hai? channel ne fir ki kya? mahila samman me khadi priyanka ji ka kya kehna hai ispe?,28,3,0,31,0.9032258064516129,0.0967741935483871,9.677419354838712,5,True
tum aur woh tumhara mooh bola bhai kar kya rahe ho? dono ek dusre ko pagal bana rahe ho kya? roz popat hota hai phir bhi nahi mante pls extend,27,3,0,30,0.9,0.1,9.999999999999998,3,True
"koi log international love boy hote hai,kuch ki biwi tak sath nahi rahna chahti hai",13,3,0,16,0.8125,0.1875,18.75,2,True
50 - 70% if i could take it further...,1,5,0,6,0.16666666666666666,0.8333333333333334,16.666666666666664,1,True
jo mc log bengal violence pe chup or khush the aaj pr bakbak kar rahe,11,4,0,15,0.7333333333333333,0.26666666666666666,26.66666666666667,8,True
isko jab kuchh nahi milta to hindu muslim yahi policy hai teri janta sab janti hai,13,3,0,16,0.8125,0.1875,18.75,4,True
bhai so rude you're 🤭🤭,2,3,0,5,0.4,0.6,40.0,2,True
Aaj manish tiwari ki badi charcha hai banda jo Rajya Sabha se MP banakar oblige kiya gaya jo Shayad not sure kabhi elect nahi hua jiska koi nahi jisko cabinet minister rahte itni coverage kabhi nahi mili aaj Bhartiya party ke haathon mein khel raha hai,37,9,0,46,0.8043478260869565,0.1956521739130435,19.565217391304344,14,True
j esp re k dina laal invitation,3,4,0,7,0.42857142857142855,0.5714285714285714,42.85714285714286,4,True
have you listen on field players conversation during the game on hidden mics? icc started investigations against this game. ab itna bhi nahi hota.,6,18,0,24,0.25,0.75,25.0,3,True
most important psychologically it impacts people so keep bullshit away and rr type of people hum paanch era k shows might help,3,19,0,22,0.13636363636363635,0.8636363636363636,13.636363636363635,4,True
"mai peeti milkshake, mere saare dost snake aur fake",6,3,0,9,0.6666666666666666,0.3333333333333333,33.333333333333336,5,True
shant layout krlo aap bhi kisi ke saath acha ohh mere liye sach me kya,13,2,0,15,0.8666666666666667,0.13333333333333333,13.33333333333333,4,True
captain should be questioned...but blaming him only is not justified... entire 11 players are equally responsible for the result..of a game..be it won or defeat...,4,23,0,27,0.14814814814814814,0.8518518518518519,14.814814814814813,7,True
sir ek suggestion hai agar le liya to company aur desh dono ka bhala hoga agar aapko chinta hai desh aur company ki to please contact karo kyunki mujhe hai isliye mein kaise na kaise aapse contact karunga please,31,8,0,39,0.7948717948717948,0.20512820512820512,20.512820512820518,11,True
"bhaiya ki mein beti aur behn hun na. Apne bhai se zyada pyar nhi hoga mujhe aur kis se hona, bhaiya jan hain meri.",23,1,0,24,0.9583333333333334,0.041666666666666664,4.1666666666666625,2,True
to muslims bhi keh hen ke bhagwan shiv ya bhagwan ram ko man-ny waly sare terrorist hoty hen phir unko kia jawab dogy? live and let live!!,19,9,0,28,0.6785714285714286,0.32142857142857145,32.14285714285714,6,True
abhi news dekh rha me ko bula liya kisan aandolan kon kar rha swimming pool ko bol diya har jagah apni glti ko kisan bol rha ise bula k apne broadcast ki insult kr rhe ap,29,7,0,36,0.8055555555555556,0.19444444444444445,19.444444444444443,10,True
